# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
   92       3.242060641151e-10       8.678954772504e-14      -2.363208640828e-12       3.606404241226e-16       1.340778425586e-11       1.824221399916e-12      -1.031092167802e-14 
   93       3.280651665960e-10       8.883478108303e-14      -2.447804542297e-12       3.685788298912e-16       1.304121864846e-11       1.783175501952e-12      -1.006716044408e-14 
   94       3.319537741120e-10       9.087523100072e-14      -2.533064200629e-12       3.766061870889e-16       1.268648105454e-11       1.743349988473e-12      -9.805565409227e-15 
   95       3.358720823034e-10       9.290895776717e-14      -2.618914296951e-12       3.847232566711e-16       1.234363747103e-11       1.704756521126e-12      -9.529628932246e-15 
   96       3.398201212409e-10       9.493397771907e-14      -2.705278729542e-12       3.929308563010e-16       1.201264833872e-11       1.667395214033e-12      -9.243164988153e-15 
   97       3.437977479333e-10       9.694826321202e-14      -2.792078587472e-12       4.012298618116e-16       1.169336449865e-11       1.631254183821e-12      -8.950317547774e-15 
   98       3.478046388355e-10       9.894974259188e-14      -2.879232124238e-12       4.096212086679e-16       1.138552314869e-11       1.596309099653e-12      -8.655568957324e-15 
   99       3.518402823574e-10       1.009363001661e-13      -2.966654731402e-12       4.181058934292e-16       1.108874379988e-11       1.562522733257e-12      -8.363748317987e-15 
  100       3.559039713710e-10       1.029057761748e-13      -3.054258912224e-12       4.266849752108e-16       1.080252423300e-11       1.529844508959e-12      -8.080039865493e-15 
  101       3.599947957194e-10       1.048559667626e-13      -3.141954255304e-12       4.353595771464e-16       1.052623645499e-11       1.498210053708e-12      -7.809991349703e-15 
  102       3.641116347247e-10       1.067846239495e-13      -3.229647408215e-12       4.441308878504e-16       1.025912265539e-11       1.467540747110e-12      -7.559522414182e-15 
  103       3.682531496957e-10       1.086894556022e-13      -3.317242051143e-12       4.530001628797e-16       1.000029116287e-11       1.437743271456e-12      -7.334932975784e-15 
  104       3.724180617435e-10       1.105682311062e-13      -3.404644945273e-12       4.619685943947e-16       9.748918556891e-12       1.408731216548e-12      -7.141450087348e-15 
  105       3.766060441022e-10       1.124191147005e-13      -3.491785065265e-12       4.710368969402e-16       9.504895806131e-12       1.380494187143e-12      -6.978626917894e-15 
  106       3.808169369417e-10       1.142403773273e-13      -3.578597014185e-12       4.802056681752e-16       9.268262281979e-12       1.353037235504e-12      -6.844334970245e-15 
  107       3.850504685209e-10       1.160302960722e-13      -3.665015219445e-12       4.894755156905e-16       9.039005640984e-12       1.326359435138e-12      -6.736162507700e-15 
  108       3.893062508310e-10       1.177871552967e-13      -3.750973973198e-12       4.988470570227e-16       8.817060046752e-12       1.300453673190e-12      -6.651406872990e-15 
  109       3.935837752390e-10       1.195092477711e-13      -3.836407472730e-12       5.083209196683e-16       8.602304391865e-12       1.275306442831e-12      -6.587066807235e-15 
  110       3.978824081309e-10       1.211948758075e-13      -3.921249860854e-12       5.178977410969e-16       8.394560519782e-12       1.250897635646e-12      -6.539834768894e-15 
  111       4.022013865555e-10       1.228423523924e-13      -4.005435266298e-12       5.275781687654e-16       8.193591446748e-12       1.227200334032e-12      -6.506089252722e-15 
  112       4.065398138672e-10       1.244500023200e-13      -4.088897844105e-12       5.373628601316e-16       7.999099583707e-12       1.204180603580e-12      -6.481887108727e-15 
  113       4.108966553699e-10       1.260161633245e-13      -4.171571816015e-12       5.472524826677e-16       7.810724958203e-12       1.181797285472e-12      -6.462955861117e-15 
  114       4.152707339599e-10       1.275391872135e-13      -4.253391510868e-12       5.572477138747e-16       7.628043436296e-12       1.160001788866e-12      -6.444686027264e-15 
  115       4.196607257698e-10       1.290174410005e-13      -4.334291404987e-12       5.673492412956e-16       7.450564944462e-12       1.138737883291e-12      -6.422123436651e-15 
  116       4.240653438828e-10       1.304493443458e-13      -4.414205060795e-12       5.775577634472e-16       7.277840902450e-12       1.117954437493e-12      -6.390981469151e-15 
  117       4.284839241311e-10       1.318334846218e-13      -4.493061709885e-12       5.878739927134e-16       7.109805141594e-12       1.097645836917e-12      -6.350833810480e-15 
  118       4.329159026699e-10       1.331685180297e-13      -4.570789328430e-12       5.982986528312e-16       6.946471289677e-12       1.077816113239e-12      -6.302297258637e-15 
  119       4.373606316147e-10       1.344531359819e-13      -4.647315732113e-12       6.088324780261e-16       6.787826465135e-12       1.058466345481e-12      -6.246047860128e-15 
  120       4.418173763476e-10       1.356860665553e-13      -4.722568606775e-12       6.194762130336e-16       6.633830464570e-12       1.039594566866e-12      -6.182822246782e-15 
  121       4.462853128231e-10       1.368660759456e-13      -4.796475539065e-12       6.302306131215e-16       6.484414950275e-12       1.021195671679e-12      -6.113418972550e-15 
  122       4.507635248751e-10       1.379919699212e-13      -4.868964047095e-12       6.410964441115e-16       6.339482637761e-12       1.003261322125e-12      -6.038699850321e-15 
  123       4.552510015225e-10       1.390625952768e-13      -4.939961611087e-12       6.520744824013e-16       6.198906483271e-12       9.857798551917e-13      -5.959591288730e-15 
  124       4.597466342757e-10       1.400768412874e-13      -5.009395704025e-12       6.631655149864e-16       6.062528871308e-12       9.687361895048e-13      -5.877085628963e-15 
  125       4.642492144429e-10       1.410336411622e-13      -5.077193822303e-12       6.743703394816e-16       5.930160802157e-12       9.521117321915e-13      -5.792242481568e-15 
  126       4.687574304364e-10       1.419319734988e-13      -5.143283516383e-12       6.856897641437e-16       5.801581079403e-12       9.358842857381e-13      -5.706190063266e-15 
  127       4.732698650787e-10       1.427708637365e-13      -5.207592421436e-12       6.971246078926e-16       5.676535497458e-12       9.200279548500e-13      -5.620126533755e-15 
  128       4.777849929089e-10       1.435493856106e-13      -5.270048288000e-12       7.086757003336e-16       5.554736029082e-12       9.045130533110e-13      -5.535321332524e-15 
  129       4.823013448447e-10       1.442666933137e-13      -5.330580193348e-12       7.203438964272e-16       5.435922725082e-12       8.893129359210e-13      -5.452870589865e-15 
  130       4.868180283137e-10       1.449221188814e-13      -5.389122260742e-12       7.321301222714e-16       5.320058816642e-12       8.744255395136e-13      -5.372930183880e-15 
  131       4.913342593561e-10       1.455150882872e-13      -5.445610408010e-12       7.440353344069e-16       5.207155580174e-12       8.598540399986e-13      -5.295400683540e-15 
  132       4.958491989021e-10       1.460450933498e-13      -5.499981242113e-12       7.560605057440e-16       5.097211183536e-12       8.456000959503e-13      -5.220165313909e-15 
  133       5.003619512759e-10       1.465116934066e-13      -5.552172098245e-12       7.682066256898e-16       4.990210322301e-12       8.316638050209e-13      -5.147089533198e-15 
  134       5.048715626994e-10       1.469145169875e-13      -5.602121078932e-12       7.804747002748e-16       4.886123856018e-12       8.180436603527e-13      -5.076020609822e-15 
  135       5.093770197959e-10       1.472532634883e-13      -5.649767093130e-12       7.928657522794e-16       4.784908444488e-12       8.047365069917e-13      -5.006787199450e-15 
  136       5.138772480939e-10       1.475277048443e-13      -5.695049895328e-12       8.053808213609e-16       4.686506184024e-12       7.917374982999e-13      -4.939198922060e-15 
  137       5.183711105311e-10       1.477376872045e-13      -5.737910124644e-12       8.180209641798e-16       4.590844243725e-12       7.790400523686e-13      -4.873045938993e-15 
  138       5.228574059580e-10       1.478831326042e-13      -5.778289343927e-12       8.307872545270e-16       4.497834501740e-12       7.666358084310e-13      -4.808098530003e-15 
  139       5.273348676417e-10       1.479640406396e-13      -5.816130078855e-12       8.436807834501e-16       4.407373181537e-12       7.545145832756e-13      -4.744106670317e-15 
  140       5.318021617699e-10       1.479804901409e-13      -5.851375857037e-12       8.567026593801e-16       4.319340488169e-12       7.426643276582e-13      -4.680799607683e-15 
  141       5.362578859544e-10       1.479326408459e-13      -5.883971247107e-12       8.698540082583e-16       4.233600244545e-12       7.310710827159e-13      -4.617885439427e-15 
  142       5.407005677351e-10       1.478207350738e-13      -5.913861897828e-12       8.831359736630e-16       4.149999527694e-12       7.197189363789e-13      -4.555050689503e-15 
  143       5.451286630838e-10       1.476450993989e-13      -5.940994577194e-12       8.965497169360e-16       4.068368305036e-12       7.085899797843e-13      -4.491959885552e-15 
  144       5.495406724340e-10       1.474061557116e-13      -5.965317265239e-12       9.100963004152e-16       3.988555082827e-12       6.976682190661e-13      -4.428325153908e-15 
  145       5.539355048216e-10       1.471044520984e-13      -5.986779360275e-12       9.237763238905e-16       3.910538580318e-12       6.869518373878e-13      -4.364123630310e-15 
  146       5.583121469667e-10       1.467406382022e-13      -6.005331567407e-12       9.375902523813e-16       3.834326424990e-12       6.764420645528e-13      -4.299400778758e-15 
  147       5.626695481573e-10       1.463154578199e-13      -6.020925885709e-12       9.515385292721e-16       3.759919973598e-12       6.661393095066e-13      -4.234202277832e-15 
  148       5.670066194289e-10       1.458297506303e-13      -6.033515647623e-12       9.656215757674e-16       3.687314155403e-12       6.560431394821e-13      -4.168574000149e-15 
  149       5.713222327431e-10       1.452844539216e-13      -6.043055558373e-12       9.798397903467e-16       3.616497315406e-12       6.461522591441e-13      -4.102561991818e-15 
  150       5.756152201675e-10       1.446806043189e-13      -6.049501735373e-12       9.941935482192e-16       3.547451057588e-12       6.364644897344e-13      -4.036212451894e-15 
  151       5.798843730545e-10       1.440193395115e-13      -6.052811747632e-12       1.008683200779e-15       3.480150088138e-12       6.269767482170e-13      -3.969571711839e-15 
  152       5.841284412210e-10       1.433018999813e-13      -6.052944655164e-12       1.023309075059e-15       3.414562058687e-12       6.176850264228e-13      -3.902686214969e-15 
