# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  129       5.816124402820e-10       2.431164115674e-13      -7.655186755778e-12       0.000000000000e+00       1.190340407726e-11       1.213342222322e-12      -7.428211293986e-15 
  130       5.883879532155e-10       2.449060822650e-13      -7.762189899758e-12       0.000000000000e+00       1.168776503303e-11       1.193730281128e-12      -7.339756726243e-15 
  131       5.951746884685e-10       2.466034421106e-13      -7.867042130075e-12       0.000000000000e+00       1.147705016802e-11       1.174495049118e-12      -7.253975439152e-15 
  132       6.019713363640e-10       2.482071687575e-13      -7.969655665443e-12       0.000000000000e+00       1.127127206462e-11       1.155642305981e-12      -7.170725290939e-15 
  133       6.087765331596e-10       2.497160277219e-13      -8.069943284262e-12       0.000000000000e+00       1.107041968144e-11       1.137176057795e-12      -7.089843108338e-15 
  134       6.155888598903e-10       2.511288748220e-13      -8.167818370415e-12       0.000000000000e+00       1.087445770296e-11       1.119098485239e-12      -7.011144186220e-15 
  135       6.224068412104e-10       2.524446586175e-13      -8.263194959068e-12       0.000000000000e+00       1.068332588917e-11       1.101409891805e-12      -6.934421787226e-15 
  136       6.292289442364e-10       2.536624228489e-13      -8.355987782465e-12       0.000000000000e+00       1.049693842511e-11       1.084108652009e-12      -6.859446641390e-15 
  137       6.360535773891e-10       2.547813088770e-13      -8.446112315733e-12       0.000000000000e+00       1.031518327052e-11       1.067191159610e-12      -6.785966445776e-15 
  138       6.428790892360e-10       2.558005581222e-13      -8.533484822670e-12       0.000000000000e+00       1.013792150946e-11       1.050651775820e-12      -6.713705364099e-15 
  139       6.497037673338e-10       2.567195145035e-13      -8.618022401552e-12       0.000000000000e+00       9.964986699860e-12       1.034482777514e-12      -6.642363526361e-15 
  140       6.565258370708e-10       2.575376268788e-13      -8.699643030926e-12       0.000000000000e+00       9.796184223197e-12       1.018674305451e-12      -6.571616528479e-15 
  141       6.633434605092e-10       2.582544514831e-13      -8.778265615413e-12       0.000000000000e+00       9.631290634056e-12       1.003214312477e-12      -6.501114931909e-15 
  142       6.701547352275e-10       2.588696543690e-13      -8.853810031498e-12       0.000000000000e+00       9.470053009755e-12       9.880885117475e-13      -6.430483763285e-15 
  143       6.769576931631e-10       2.593830138451e-13      -8.926197173337e-12       0.000000000000e+00       9.312188299951e-12       9.732803249358e-13      -6.359322014037e-15 
  144       6.837504098537e-10       2.597943613031e-13      -8.995348781810e-12       0.000000000000e+00       9.157445073645e-12       9.587746631480e-13      -6.287286017793e-15 
  145       6.905313467447e-10       2.601033919718e-13      -9.061186816026e-12       0.000000000000e+00       9.005796994038e-12       9.445697990970e-13      -6.214349903047e-15 
  146       6.972990405856e-10       2.603098400560e-13      -9.123634106626e-12       0.000000000000e+00       8.857267270136e-12       9.306665723703e-13      -6.140569985983e-15 
  147       7.040519955419e-10       2.604135407408e-13      -9.182614611125e-12       0.000000000000e+00       8.711867682895e-12       9.170646323321e-13      -6.066003180242e-15 
  148       7.107886826729e-10       2.604144322775e-13      -9.238053458456e-12       0.000000000000e+00       8.569598293435e-12       9.037624083628e-13      -5.990706978601e-15 
  149       7.175075394074e-10       2.603125580681e-13      -9.289876993530e-12       0.000000000000e+00       8.430447151254e-12       8.907570800997e-13      -5.914739434658e-15 
  150       7.242069690219e-10       2.601080687512e-13      -9.338012821782e-12       0.000000000000e+00       8.294390002438e-12       8.780445476770e-13      -5.838159144521e-15 
  151       7.308853401162e-10       2.598012242869e-13      -9.382389853729e-12       0.000000000000e+00       8.161389997879e-12       8.656194019659e-13      -5.761025228491e-15 
  152       7.375409860911e-10       2.593923960421e-13      -9.422938349516e-12       0.000000000000e+00       8.031397401485e-12       8.534748948148e-13      -5.683397312750e-15 
  153       7.441722046252e-10       2.588820688760e-13      -9.459589963478e-12       0.000000000000e+00       7.904349298396e-12       8.416029092896e-13      -5.605335511042e-15 
  154       7.507772571513e-10       2.582708432253e-13      -9.492277788682e-12       0.000000000000e+00       7.780169303195e-12       8.299939299137e-13      -5.526900406362e-15 
  155       7.573543683339e-10       2.575594371893e-13      -9.520936401486e-12       0.000000000000e+00       7.658767268123e-12       8.186370129085e-13      -5.448153032641e-15 
  156       7.639017255456e-10       2.567486886152e-13      -9.545501906092e-12       0.000000000000e+00       7.540038991291e-12       8.075197564330e-13      -5.369154856431e-15 
  157       7.704174783440e-10       2.558395571836e-13      -9.565911979094e-12       0.000000000000e+00       7.423865924896e-12       7.966282708247e-13      -5.289967758589e-15 
  158       7.768997379490e-10       2.548331264936e-13      -9.582105914033e-12       0.000000000000e+00       7.310114883432e-12       7.859471488392e-13      -5.210654015965e-15 
  159       7.833465767192e-10       2.537306061482e-13      -9.594024665951e-12       0.000000000000e+00       7.198637751905e-12       7.754594358906e-13      -5.131276283085e-15 
  160       7.897560276291e-10       2.525333338393e-13      -9.601610895941e-12       0.000000000000e+00       7.089271194044e-12       7.651466002917e-13      -5.051897573838e-15 
  161       7.961261719712e-10       2.512427840574e-13      -9.604809534127e-12       0.000000000000e+00       6.981871484539e-12       7.549924856976e-13      -4.972578336488e-15 
  162       8.024554122773e-10       2.498605907078e-13      -9.603569431019e-12       0.000000000000e+00       6.876423079890e-12       7.449956237030e-13      -4.893367426472e-15 
  163       8.087422226452e-10       2.483885304887e-13      -9.597841938019e-12       0.000000000000e+00       6.772939135817e-12       7.351579582741e-13      -4.814310296587e-15 
  164       8.149850625672e-10       2.468285185461e-13      -9.587580448690e-12       0.000000000000e+00       6.671427117615e-12       7.254809501275e-13      -4.735451800422e-15 
  165       8.211823768135e-10       2.451826105897e-13      -9.572740445700e-12       0.000000000000e+00       6.571888669973e-12       7.159655652918e-13      -4.656836160675e-15 
  166       8.273325953146e-10       2.434530050081e-13      -9.553279547753e-12       0.000000000000e+00       6.474319486784e-12       7.066122636699e-13      -4.578506937465e-15 
  167       8.334341330440e-10       2.416420449853e-13      -9.529157556530e-12       0.000000000000e+00       6.378709180964e-12       6.974209876004e-13      -4.500506996642e-15 
  168       8.394853899013e-10       2.397522206158e-13      -9.500336503625e-12       0.000000000000e+00       6.285041154267e-12       6.883911504195e-13      -4.422878478102e-15 
  169       8.454847505949e-10       2.377861710208e-13      -9.466780697487e-12       0.000000000000e+00       6.193292467093e-12       6.795216250228e-13      -4.345662764097e-15 
  170       8.514305845246e-10       2.357466864636e-13      -9.428456770351e-12       0.000000000000e+00       6.103433708311e-12       6.708107324270e-13      -4.268900447545e-15 
  171       8.573212456646e-10       2.336367104656e-13      -9.385333725183e-12       0.000000000000e+00       6.015428865068e-12       6.622562303321e-13      -4.192631300350e-15 
  172       8.631550724463e-10       2.314593419219e-13      -9.337382982610e-12       0.000000000000e+00       5.929235192607e-12       6.538553016825e-13      -4.116894241706e-15 
  173       8.689303876409e-10       2.292178372174e-13      -9.284578427865e-12       0.000000000000e+00       5.844803084078e-12       6.456045432295e-13      -4.041727306411e-15 
  174       8.746454982423e-10       2.269156123419e-13      -9.226896457721e-12       0.000000000000e+00       5.762075940356e-12       6.374999540926e-13      -3.967167613185e-15 
